@m.xm1.m0[id] = 2.000903e-05
@m.xm1.m0[id] = 2.012028e-05
@m.xm1.m0[id] = 2.031219e-05
@m.xm1.m0[id] = 2.021897e-05
@m.xm1.m0[id] = 1.984484e-05
@m.xm1.m0[id] = 2.053618e-05
@m.xm1.m0[id] = 1.981029e-05
@m.xm1.m0[id] = 2.056346e-05
@m.xm1.m0[id] = 1.994615e-05
@m.xm1.m0[id] = 2.012797e-05
@m.xm1.m0[id] = 2.067502e-05
@m.xm1.m0[id] = 1.996953e-05
@m.xm1.m0[id] = 1.945027e-05
@m.xm1.m0[id] = 2.038214e-05
@m.xm1.m0[id] = 1.992313e-05
@m.xm1.m0[id] = 1.991960e-05
@m.xm1.m0[id] = 1.984089e-05
@m.xm1.m0[id] = 2.015205e-05
@m.xm1.m0[id] = 2.016259e-05
@m.xm1.m0[id] = 1.945310e-05
@m.xm1.m0[id] = 2.013131e-05
@m.xm1.m0[id] = 2.046698e-05
@m.xm1.m0[id] = 2.056000e-05
@m.xm1.m0[id] = 2.048674e-05
@m.xm1.m0[id] = 2.030903e-05
@m.xm1.m0[id] = 1.973917e-05
@m.xm1.m0[id] = 1.991741e-05
@m.xm1.m0[id] = 1.958979e-05
@m.xm1.m0[id] = 2.060076e-05
@m.xm1.m0[id] = 2.025613e-05
@m.xm1.m0[id] = 1.981846e-05
@m.xm1.m0[id] = 2.006605e-05
@m.xm1.m0[id] = 2.011813e-05
@m.xm1.m0[id] = 2.097085e-05
@m.xm1.m0[id] = 1.939649e-05
@m.xm1.m0[id] = 2.028638e-05
@m.xm1.m0[id] = 2.033422e-05
@m.xm1.m0[id] = 2.035849e-05
@m.xm1.m0[id] = 1.941635e-05
@m.xm1.m0[id] = 2.038811e-05
@m.xm1.m0[id] = 1.993931e-05
@m.xm1.m0[id] = 2.020425e-05
@m.xm1.m0[id] = 2.077146e-05
@m.xm1.m0[id] = 1.998886e-05
@m.xm1.m0[id] = 2.000872e-05
@m.xm1.m0[id] = 2.030143e-05
@m.xm1.m0[id] = 1.993244e-05
@m.xm1.m0[id] = 2.035810e-05
@m.xm1.m0[id] = 1.965772e-05
@m.xm1.m0[id] = 2.058137e-05
@m.xm1.m0[id] = 2.002369e-05
@m.xm1.m0[id] = 2.059096e-05
@m.xm1.m0[id] = 2.032820e-05
@m.xm1.m0[id] = 1.996892e-05
@m.xm1.m0[id] = 2.068853e-05
@m.xm1.m0[id] = 2.060275e-05
@m.xm1.m0[id] = 1.981978e-05
@m.xm1.m0[id] = 2.015638e-05
@m.xm1.m0[id] = 2.001252e-05
@m.xm1.m0[id] = 2.010549e-05
@m.xm1.m0[id] = 2.009412e-05
@m.xm1.m0[id] = 2.086903e-05
@m.xm1.m0[id] = 2.012728e-05
@m.xm1.m0[id] = 2.003377e-05
@m.xm1.m0[id] = 2.022546e-05
@m.xm1.m0[id] = 2.003088e-05
@m.xm1.m0[id] = 1.966743e-05
@m.xm1.m0[id] = 2.043195e-05
@m.xm1.m0[id] = 1.956115e-05
@m.xm1.m0[id] = 2.052946e-05
@m.xm1.m0[id] = 2.115675e-05
@m.xm1.m0[id] = 1.996192e-05
@m.xm1.m0[id] = 2.071395e-05
@m.xm1.m0[id] = 2.009438e-05
@m.xm1.m0[id] = 2.064814e-05
@m.xm1.m0[id] = 1.984445e-05
@m.xm1.m0[id] = 2.063786e-05
